#{"t_start": 1747816997.7497945, "env_id": "None"}
r,l,t
1027.70945,200,1247.857602
1059.600425,125,1248.018856
910.843177,200,1248.469307
1149.044731,200,1248.919009
145.969707,12,1248.945283
678.721073,200,1249.293888
874.597666,200,1249.623668
950.511629,123,1249.852092
556.209464,200,1253.278942
1362.152445,200,1253.651701
1051.659175,200,1253.9496
451.059106,200,1254.222955
494.175772,200,1254.477784
1214.146814,200,1254.768579
1310.184207,200,1255.020025
751.723647,200,1255.308016
1199.708274,200,1255.580151
1378.981739,200,1255.889434
880.617771,200,1258.880788
326.809877,41,1258.928846
1026.511761,200,1259.199228
922.156587,200,1259.463169
1528.530418,200,1259.713288
1314.698,200,1259.989293
1642.872024,200,1260.250353
1025.519945,200,1260.526001
1213.33699,200,1260.837661
1372.265438,200,1261.182653
416.149677,68,1261.30466
1210.105277,200,1261.66436
1359.046076,200,1264.552413
542.347895,61,1264.628605
1178.906402,200,1264.895873
1374.25868,200,1265.15202
1218.182067,200,1265.409825
1060.728882,200,1265.748639
1319.544763,200,1266.181
1588.958231,200,1266.450662
1394.951725,200,1266.726419
1055.52815,200,1267.004002
1394.932378,200,1267.277441
1434.87676,200,1270.223067
933.436871,200,1270.530459
971.561735,200,1270.909345
1328.020773,200,1271.205222
1557.606475,200,1271.473948
451.895068,76,1271.576543
1261.583398,200,1271.844449
916.482317,200,1272.12254
1234.977021,200,1272.382957
1203.911481,200,1272.639184
1275.955869,200,1275.431148
487.48703,200,1275.82878
1517.880955,200,1276.132435
1592.795898,200,1276.399467
839.496926,200,1276.647383
1097.089916,200,1276.94172
843.459984,200,1277.206006
1401.125947,200,1277.488846
669.833784,200,1277.73442
831.977577,200,1278.052108
916.122926,200,1278.385894
1100.480511,200,1281.421378
942.209992,200,1281.69354
1186.381669,200,1281.944308
609.370588,200,1282.198727
1008.351593,200,1282.477907
912.682981,200,1282.722605
1262.479634,200,1283.061213
824.500355,200,1283.386384
844.954104,200,1283.636661
909.98414,200,1283.933342
1120.729569,200,1286.786984
1001.766164,200,1287.052724
720.967289,200,1287.318829
569.891876,200,1287.570949
1100.434869,200,1287.877505
641.849901,200,1288.222768
883.901536,200,1288.478288
